"","loan_amount","income","status"
"6349",676500,9480,1
"6350",86500,2040,0
"6351",476500,5040,1
"6352",476500,7920,0
"6353",206500,3120,0
"6354",256500,5760,0
"6355",436500,7800,0
"6356",416500,5880,0
"6357",216500,3360,0
"6358",226500,4680,0
"6359",206500,3180,0
"6360",596500,15180,0
"6361",156500,3180,0
"6362",286500,7200,0
"6363",416500,13140,0
"6364",236500,4200,0
"6365",116500,2760,0
"6366",76500,1140,0
"6367",326500,4980,0
"6368",386500,6240,0
"6369",386500,4800,0
"6370",156500,5160,0
"6371",606500,8340,1
"6372",356500,4080,0
"6373",116500,3060,0
"6374",146500,2220,0
"6375",146500,4620,0
"6376",446500,9000,0
"6377",916500,21540,1
"6378",176500,4080,0
"6379",146500,5340,0
"6380",226500,4860,0
"6381",366500,4680,0
"6382",196500,5040,0
"6383",436500,11220,0
"6384",326500,6540,0
"6385",336500,9720,0
"6386",366500,4740,0
"6387",566500,9480,0
"6388",356500,6540,0
"6389",316500,4800,0
"6390",466500,7620,0
"6391",296500,4380,0
"6392",376500,6840,0
"6393",146500,4380,0
"6394",336500,6240,0
"6395",296500,5880,0
"6396",206500,3180,0
"6397",66500,1500,0
"6398",466500,4860,0
"6399",276500,5760,0
"6400",126500,3660,0
"6401",726500,8460,1
"6402",86500,1920,0
"6403",56500,7740,0
"6404",476500,7140,0
"6405",106500,3540,0
"6406",486500,7260,0
"6407",226500,2640,0
"6408",316500,5340,0
"6409",276500,4740,0
"6410",256500,20040,0
"6411",556500,8640,1
"6412",156500,2340,0
"6413",486500,7740,0
"6414",316500,3360,0
"6415",286500,5340,0
"6416",426500,7980,0
"6417",96500,2280,0
"6418",206500,3360,0
"6419",816500,12780,1
"6420",406500,7740,0
"6421",316500,6240,0
"6422",226500,10260,0
"6423",336500,8040,0
"6424",146500,1680,0
"6425",236500,4620,0
"6426",446500,4920,0
"6427",126500,4020,0
"6428",256500,4320,0
"6429",446500,8580,0
"6430",76500,2040,0
"6431",176500,2160,0
"6432",856500,19800,1
"6433",286500,4920,0
"6434",296500,5760,0
"6435",156500,5220,0
"6436",126500,1980,0
"6437",346500,4920,1
"6438",96500,1140,0
"6439",636500,8160,1
"6440",236500,5280,0
"6441",486500,4860,0
"6442",126500,5160,0
"6443",476500,7380,0
"6444",296500,4140,0
"6445",246500,5340,0
"6446",336500,3780,0
"6447",346500,2280,0
"6448",406500,10980,0
"6449",106500,3480,0
"6450",316500,5460,0
"6451",456500,8580,0
"6452",386500,5760,0
"6453",76500,8160,0
"6454",306500,5580,0
"6455",316500,2940,0
"6456",186500,4800,0
"6457",316500,7500,0
"6458",266500,7920,0
"6459",936500,12600,1
"6460",626500,9060,1
"6461",566500,7440,1
"6462",196500,4200,0
"6463",286500,3120,0
"6464",656500,11400,0
"6465",216500,9900,0
"6466",206500,3480,0
"6467",136500,5100,0
"6468",296500,4500,0
"6469",286500,6540,0
"6470",256500,7200,0
"6471",226500,0,0
"6472",396500,4620,0
"6473",686500,14760,1
"6474",436500,9480,0
"6475",246500,28860,0
"6476",246500,3480,0
"6477",776500,10860,1
"6478",286500,3360,0
"6479",176500,13020,0
"6480",606500,18120,1
"6481",306500,6000,0
"6482",726500,7440,1
"6483",366500,4920,0
"6484",326500,3000,0
"6485",106500,1380,0
"6486",606500,10140,1
"6487",236500,3060,0
"6488",406500,3780,0
"6489",126500,2040,0
"6490",296500,5820,0
"6491",276500,10440,0
"6492",386500,6240,0
"6493",246500,9420,0
"6494",86500,3120,0
"6495",576500,15180,0
"6496",276500,11040,0
"6497",226500,2280,0
"6498",416500,5040,0
"6499",266500,4560,0
"6500",346500,4560,0
"6501",596500,9000,0
"6502",226500,6180,0
"6503",376500,4980,0
"6504",326500,4800,0
"6505",126500,6240,0
"6506",676500,7680,1
"6507",366500,7800,0
"6508",116500,2640,0
"6509",476500,0,0
"6510",266500,3960,0
"6511",416500,7500,1
"6512",656500,11400,1
"6513",116500,1740,0
"6514",526500,6900,0
"6515",556500,9480,0
"6516",356500,5700,0
"6517",256500,3720,0
"6518",526500,9900,0
"6519",186500,3780,0
"6520",276500,7560,0
"6521",146500,3720,0
"6522",346500,3060,0
"6523",476500,9600,0
"6524",486500,4860,0
"6525",456500,3240,0
"6526",216500,3120,0
"6527",166500,8700,0
"6528",266500,2640,0
"6529",406500,8700,0
"6530",76500,9840,0
"6531",146500,4380,0
"6532",156500,6180,0
"6533",486500,16560,0
"6534",636500,8460,1
"6535",336500,5160,0
"6536",156500,2640,0
"6537",76500,2640,0
"6538",386500,10020,0
"6539",386500,7380,0
"6540",386500,9000,0
"6541",396500,5580,0
"6542",166500,3720,0
"6543",86500,2940,0
"6544",556500,16140,1
"6545",266500,3120,0
"6546",276500,2760,0
"6547",106500,1380,0
"6548",226500,1860,0
"6549",366500,4680,0
"6550",446500,4920,0
"6551",206500,9120,0
"6552",426500,14160,0
"6553",296500,9900,0
"6554",306500,10080,0
"6555",206500,13620,0
"6556",206500,4740,0
"6557",726500,15000,1
"6558",126500,1500,0
"6559",346500,4740,0
"6560",506500,10080,0
"6561",376500,12660,0
"6562",366500,5340,0
"6563",246500,7380,0
"6564",486500,11280,0
"6565",76500,1440,0
"6566",196500,4080,0
"6567",146500,3720,0
"6568",236500,6600,0
"6569",186500,5640,0
"6570",256500,11100,0
"6571",206500,2880,0
"6572",526500,8040,0
"6573",216500,8460,0
"6574",336500,0,0
"6575",276500,4560,0
"6576",636500,7260,1
"6577",486500,20640,0
"6578",286500,6420,0
"6579",156500,2340,0
"6580",406500,5100,0
"6581",176500,11340,0
"6582",126500,3420,0
"6583",136500,3660,0
"6584",106500,8760,0
"6585",316500,6660,0
"6586",266500,5760,0
"6587",446500,9060,0
"6588",656500,9960,1
"6589",536500,12720,0
"6590",116500,19440,0
"6591",126500,12600,0
"6592",576500,14100,1
"6593",326500,4320,0
"6594",456500,5820,0
"6595",666500,6420,0
"6596",126500,1680,0
"6597",216500,2580,0
"6598",426500,6480,0
"6599",216500,4980,0
"6600",516500,8040,0
"6601",406500,0,0
"6602",236500,2820,0
"6603",196500,5460,0
"6604",426500,5700,0
"6605",246500,8100,0
"6606",156500,3240,0
"6607",926500,15060,1
"6608",606500,5760,0
"6609",276500,4500,0
"6610",246500,6480,0
"6611",166500,3360,0
"6612",636500,9780,0
"6613",226500,2460,0
"6614",96500,2220,0
"6615",546500,8100,0
"6616",156500,3060,0
"6617",216500,2580,0
"6618",356500,4800,0
"6619",76500,1620,0
"6620",366500,6420,0
"6621",116500,6420,0
"6622",506500,5580,1
"6623",416500,10620,0
"6624",276500,5220,0
"6625",206500,2520,0
"6626",316500,7860,0
"6627",526500,7020,1
"6628",396500,6360,0
"6629",386500,5700,0
"6630",736500,11460,1
"6631",416500,4980,0
"6632",426500,13140,0
"6633",296500,16920,0
"6634",366500,7800,0
"6635",216500,3360,0
"6636",116500,1680,0
"6637",106500,3060,0
"6638",596500,14040,0
"6639",206500,5100,0
"6640",486500,10320,1
"6641",506500,9480,1
"6642",446500,5520,0
"6643",256500,17880,0
"6644",446500,20340,0
"6645",256500,6060,0
"6646",256500,2700,0
"6647",226500,4440,0
"6648",426500,7260,0
"6649",546500,10440,0
"6650",256500,5280,0
"6651",206500,3660,0
"6652",456500,12720,0
"6653",126500,2400,0
"6654",386500,4860,0
"6655",176500,2340,0
"6656",206500,5220,0
"6657",166500,5280,0
"6658",626500,10740,1
"6659",206500,4560,0
"6660",976500,12540,1
"6661",406500,6480,0
"6662",316500,3420,0
"6663",326500,3780,0
"6664",486500,5040,0
"6665",146500,7440,0
"6666",246500,3780,0
"6667",146500,3180,0
"6668",216500,7800,0
"6669",326500,11160,0
"6670",536500,0,1
"6671",1106500,42960,1
"6672",806500,19440,1
"6673",126500,4860,0
"6674",376500,10560,0
"6675",146500,4980,0
"6676",246500,2460,0
"6677",546500,12480,0
"6678",486500,6780,0
"6679",296500,5400,0
"6680",216500,3960,0
"6681",496500,13140,0
"6682",596500,22920,1
"6683",726500,8280,1
"6684",136500,4320,0
"6685",396500,10980,0
"6686",206500,10800,0
"6687",256500,4500,0
"6688",216500,3900,0
"6689",536500,10140,0
"6690",106500,2460,0
"6691",316500,7380,0
"6692",206500,3120,0
"6693",166500,2760,0
"6694",56500,2940,0
"6695",296500,3660,0
"6696",296500,6120,0
"6697",296500,4500,0
"6698",106500,2520,0
"6699",116500,3780,0
"6700",176500,2100,0
"6701",406500,14880,0
"6702",266500,3240,0
"6703",386500,7080,0
"6704",246500,4080,0
"6705",346500,4200,0
"6706",296500,6780,0
"6707",486500,15120,0
"6708",996500,23100,1
"6709",276500,5460,0
"6710",506500,5100,0
"6711",306500,5400,0
"6712",196500,6240,0
"6713",526500,9900,1
"6714",96500,1320,0
"6715",236500,4920,0
"6716",256500,2880,0
"6717",306500,6360,0
"6718",136500,1980,0
"6719",436500,4800,0
"6720",246500,3600,0
"6721",686500,16200,1
"6722",286500,5040,0
"6723",546500,8040,0
"6724",136500,5040,0
"6725",606500,7380,1
"6726",96500,1200,0
"6727",246500,4080,0
"6728",216500,4440,0
"6729",276500,7200,0
"6730",346500,4140,0
"6731",426500,14280,0
"6732",436500,7440,0
"6733",196500,5340,0
"6734",116500,3180,0
"6735",346500,9360,0
"6736",596500,9000,1
"6737",476500,8520,0
"6738",456500,10020,0
"6739",186500,1860,0
"6740",386500,8280,0
"6741",106500,1740,0
"6742",216500,4020,0
"6743",446500,11460,0
"6744",396500,12300,0
"6745",506500,7260,0
"6746",206500,5100,0
"6747",326500,6000,0
"6748",536500,7620,1
"6749",486500,18720,0
"6750",406500,5160,0
"6751",186500,3720,0
"6752",256500,4740,0
"6753",486500,9000,0
"6754",246500,6000,0
"6755",126500,3660,0
"6756",206500,3660,0
"6757",196500,4860,0
"6758",276500,10800,0
"6759",246500,9960,0
"6760",416500,12120,0
"6761",436500,12660,0
"6762",376500,14100,0
"6763",856500,11640,1
"6764",276500,3720,0
"6765",176500,2700,0
"6766",216500,5340,0
"6767",96500,1020,0
"6768",386500,8520,0
"6769",106500,6060,0
"6770",106500,4080,0
"6771",266500,5040,0
"6772",256500,2700,0
"6773",76500,3900,0
"6774",236500,4500,0
"6775",196500,3420,0
"6776",1466500,7740,1
"6777",156500,2820,0
"6778",196500,3300,0
"6779",276500,3840,0
"6780",116500,2940,0
"6781",286500,11940,0
"6782",276500,10200,0
"6783",116500,2280,0
"6784",216500,3780,0
"6785",816500,15000,1
"6786",106500,4260,0
"6787",206500,3540,0
"6788",826500,9000,1
"6789",306500,5520,0
"6790",246500,9720,0
"6791",166500,2880,0
"6792",356500,5700,0
"6793",176500,8040,0
"6794",526500,8340,0
"6795",466500,7200,0
"6796",936500,18300,1
"6797",206500,7500,0
"6798",566500,5580,0
"6799",166500,2580,0
"6800",176500,12060,0
"6801",426500,10200,0
"6802",186500,3180,0
"6803",376500,8040,0
"6804",96500,11520,0
"6805",366500,5580,0
"6806",376500,5340,0
"6807",106500,1740,0
"6808",76500,7260,0
"6809",346500,4440,0
"6810",516500,6000,1
"6811",176500,12780,0
"6812",66500,1740,0
"6813",626500,7380,1
"6814",76500,1500,0
"6815",216500,11460,0
"6816",416500,4860,0
"6817",436500,10800,0
"6818",186500,6780,0
"6819",386500,16680,0
"6820",476500,9360,0
"6821",476500,12780,0
"6822",126500,1500,0
"6823",596500,7980,0
"6824",256500,4440,0
"6825",256500,12720,0
"6826",526500,7020,0
"6827",266500,2820,0
"6828",236500,5100,0
"6829",306500,6660,0
"6830",66500,3180,0
"6831",186500,4680,0
"6832",486500,5340,0
"6833",226500,3360,0
"6834",676500,14520,1
"6835",136500,6060,0
"6836",376500,6900,0
"6837",116500,2340,0
"6838",336500,5340,0
"6839",586500,12300,1
"6840",296500,3840,0
"6841",236500,7560,0
"6842",356500,9300,0
"6843",186500,3720,0
"6844",186500,4200,0
"6845",136500,0,0
"6846",256500,7500,0
"6847",246500,6120,0
"6848",396500,5820,0
"6849",606500,39180,1
"6850",346500,7980,0
"6851",726500,9720,1
"6852",276500,2580,0
"6853",66500,1500,0
"6854",656500,5760,1
"6855",546500,6120,0
"6856",156500,5760,0
"6857",1156500,15300,1
"6858",286500,5460,0
"6859",116500,3720,0
"6860",176500,6120,0
"6861",106500,2700,0
"6862",256500,5820,0
"6863",386500,10080,0
"6864",106500,2940,0
"6865",226500,5880,0
"6866",166500,8100,0
"6867",296500,1260,0
"6868",356500,3780,0
"6869",306500,18240,0
"6870",106500,2220,0
"6871",356500,3840,0
"6872",196500,6540,0
"6873",146500,4260,0
"6874",266500,2520,0
"6875",206500,2820,0
"6876",136500,4200,0
"6877",456500,7740,0
"6878",76500,9600,0
"6879",406500,3780,0
"6880",346500,5280,0
"6881",206500,2820,0
"6882",136500,3960,0
"6883",86500,0,0
"6884",286500,9000,0
"6885",86500,960,0
"6886",336500,3540,0
"6887",706500,18000,1
"6888",466500,8400,0
"6889",576500,8580,0
"6890",656500,12120,1
"6891",296500,0,0
"6892",446500,4800,0
"6893",596500,8880,0
"6894",146500,5820,0
"6895",176500,7800,0
"6896",326500,5160,0
"6897",496500,9960,0
"6898",406500,4800,0
"6899",476500,8040,0
"6900",426500,4920,0
"6901",136500,2400,0
"6902",156500,3840,0
"6903",386500,12900,0
"6904",206500,5700,0
"6905",246500,5100,0
"6906",706500,9060,1
"6907",726500,12000,1
"6908",206500,8040,0
"6909",606500,6660,1
"6910",386500,13500,0
"6911",1126500,32880,1
"6912",336500,8460,0
"6913",386500,11220,1
"6914",546500,10800,0
"6915",436500,4800,0
"6916",476500,7020,0
"6917",696500,11880,0
"6918",246500,5940,0
"6919",346500,3960,0
"6920",206500,5100,0
"6921",316500,8760,0
"6922",656500,7380,1
"6923",496500,7920,1
"6924",146500,2100,0
"6925",216500,3360,0
"6926",176500,2160,0
"6927",156500,2160,0
"6928",366500,8520,0
"6929",346500,2760,0
"6930",76500,1260,0
"6931",396500,3660,0
"6932",576500,4740,1
"6933",236500,10080,0
"6934",266500,4440,0
"6935",156500,5580,0
"6936",196500,13200,0
"6937",166500,3900,0
"6938",386500,10500,0
"6939",76500,2340,0
"6940",206500,3840,0
"6941",226500,2520,0
"6942",726500,14160,1
"6943",486500,13320,0
"6944",356500,10500,0
"6945",266500,5820,0
"6946",406500,8400,0
"6947",226500,17100,0
"6948",186500,3600,0
"6949",266500,0,0
"6950",336500,8400,0
"6951",456500,8640,0
"6952",176500,6060,0
"6953",306500,6600,0
"6954",196500,2640,0
"6955",386500,6900,0
"6956",466500,6300,0
"6957",216500,8340,0
"6958",266500,13800,0
"6959",206500,2940,0
"6960",226500,10260,0
"6961",476500,6120,0
"6962",1056500,12960,1
"6963",246500,5580,0
"6964",76500,1920,0
"6965",626500,50160,1
"6966",376500,27600,0
"6967",266500,5100,0
"6968",576500,18120,0
"6969",156500,3060,0
"6970",106500,5760,0
"6971",136500,2340,0
"6972",346500,7680,0
"6973",426500,21780,0
"6974",506500,5520,1
"6975",106500,2520,0
"6976",366500,4200,0
"6977",306500,5820,0
"6978",476500,9300,0
"6979",386500,6300,0
"6980",586500,20280,1
"6981",596500,9840,1
"6982",436500,3960,1
"6983",366500,3060,0
"6984",406500,3900,0
"6985",506500,7860,0
"6986",456500,4560,1
"6987",186500,3000,0
"6988",206500,2580,0
"6989",136500,2940,0
"6990",406500,5760,0
"6991",426500,14100,0
"6992",546500,11820,0
"6993",216500,4320,0
"6994",56500,2880,0
"6995",406500,13080,0
"6996",166500,5640,0
"6997",326500,7740,0
"6998",406500,6060,0
"6999",246500,3240,0
"7000",296500,5640,0
"7001",326500,3240,0
"7002",386500,4500,0
"7003",316500,3120,0
"7004",116500,3060,0
"7005",176500,7020,0
"7006",726500,10440,1
"7007",336500,4920,0
"7008",346500,3780,0
"7009",286500,7680,0
"7010",376500,4080,0
"7011",476500,7800,0
"7012",126500,4140,0
"7013",546500,10860,0
"7014",526500,13080,0
"7015",676500,15960,0
"7016",266500,7140,0
"7017",246500,1980,0
"7018",286500,4500,0
"7019",436500,17700,1
"7020",226500,4200,0
"7021",186500,4320,0
"7022",226500,4020,0
"7023",166500,3180,0
"7024",446500,6060,0
"7025",446500,6420,0
"7026",456500,4920,0
"7027",216500,3840,0
"7028",306500,8880,0
"7029",466500,6420,0
"7030",136500,3900,0
"7031",106500,1680,0
"7032",346500,3900,0
"7033",486500,8820,0
"7034",366500,10500,0
"7035",456500,10800,0
"7036",406500,5580,0
"7037",296500,7020,0
"7038",306500,3360,0
"7039",626500,8280,1
"7040",106500,2400,0
"7041",66500,1020,0
"7042",316500,7020,0
"7043",146500,2760,0
"7044",206500,2040,0
"7045",406500,4740,0
"7046",226500,7800,0
"7047",336500,7140,0
"7048",396500,5940,0
"7049",446500,8700,0
"7050",196500,3600,0
"7051",436500,10140,0
"7052",586500,12000,0
"7053",516500,6480,0
"7054",216500,2760,0
"7055",316500,6000,0
"7056",846500,13560,1
"7057",456500,9660,0
"7058",276500,5400,0
"7059",276500,6600,0
"7060",206500,3960,0
"7061",326500,7320,0
"7062",226500,4140,0
"7063",416500,32160,0
"7064",176500,2940,0
"7065",356500,4800,0
"7066",386500,22080,0
"7067",336500,6240,0
"7068",206500,5760,0
"7069",96500,3780,0
"7070",236500,3240,0
"7071",166500,3960,0
"7072",526500,44580,1
"7073",246500,6720,0
"7074",726500,12120,1
"7075",386500,7740,0
"7076",356500,10500,0
"7077",416500,4980,0
"7078",196500,4260,0
"7079",346500,7080,0
"7080",396500,4080,0
"7081",466500,4140,0
"7082",176500,3600,0
"7083",76500,1560,0
"7084",366500,6000,0
"7085",506500,7260,1
"7086",486500,8760,0
"7087",136500,3780,0
"7088",186500,5220,0
"7089",356500,6840,0
"7090",416500,8640,0
"7091",206500,8340,0
"7092",416500,15720,0
"7093",366500,7620,0
"7094",246500,5880,0
"7095",66500,3120,0
"7096",386500,7620,0
"7097",596500,8160,1
"7098",296500,5880,0
"7099",466500,9720,0
"7100",196500,3060,0
"7101",356500,5460,0
"7102",406500,7620,0
"7103",126500,2640,0
"7104",296500,4440,0
"7105",396500,7320,0
"7106",126500,2820,0
"7107",606500,6600,0
"7108",296500,2880,0
"7109",516500,7620,0
"7110",146500,10200,0
"7111",646500,8640,0
"7112",286500,6420,0
"7113",376500,3240,0
"7114",236500,4800,0
"7115",616500,7620,0
"7116",376500,3240,0
"7117",216500,4800,0
"7118",186500,2940,0
"7119",166500,4800,0
"7120",336500,6540,0
"7121",266500,4980,0
"7122",506500,7080,0
"7123",206500,4260,0
"7124",456500,22800,0
"7125",166500,2160,0
"7126",56500,7680,0
"7127",616500,22020,1
"7128",206500,3000,0
"7129",106500,2760,0
"7130",426500,9960,1
"7131",206500,6720,0
"7132",116500,3180,0
"7133",326500,5100,0
"7134",256500,2820,0
"7135",646500,8100,1
"7136",366500,5580,0
"7137",416500,6180,0
"7138",236500,6060,0
"7139",606500,13260,1
"7140",196500,7560,0
"7141",116500,8220,0
"7142",546500,6420,0
"7143",336500,18000,0
"7144",156500,3660,0
"7145",396500,7560,0
"7146",156500,2100,0
"7147",256500,6960,0
"7148",286500,10560,0
"7149",386500,9060,0
"7150",426500,8760,0
"7151",206500,2880,0
"7152",376500,7080,0
"7153",356500,7560,0
"7154",106500,3840,0
"7155",266500,8040,0
"7156",346500,7860,0
"7157",466500,6120,0
"7158",126500,2160,0
"7159",146500,3540,0
"7160",286500,5160,0
"7161",156500,14340,0
"7162",406500,7440,0
"7163",276500,3060,0
"7164",126500,1800,0
"7165",286500,3720,0
"7166",366500,7020,0
"7167",616500,4620,1
"7168",246500,6060,0
"7169",356500,4560,0
"7170",266500,6540,0
"7171",766500,10980,1
"7172",296500,6660,0
"7173",486500,6240,0
"7174",496500,9660,1
"7175",456500,10080,0
"7176",226500,3780,0
"7177",476500,20220,1
"7178",136500,3240,0
"7179",466500,5640,0
"7180",176500,5580,0
"7181",336500,4800,0
"7182",456500,7980,0
"7183",306500,8340,0
"7184",236500,3540,0
"7185",206500,6240,0
"7186",646500,8640,1
"7187",146500,2220,0
"7188",646500,9780,1
"7189",486500,7260,0
"7190",536500,12660,1
"7191",406500,6600,0
"7192",356500,12840,0
"7193",206500,3300,0
"7194",126500,2160,0
"7195",326500,6840,0
"7196",216500,5400,0
"7197",306500,3840,0
"7198",216500,6060,0
"7199",416500,10080,0
"7200",216500,4440,0
"7201",236500,5700,0
"7202",386500,6240,0
"7203",506500,14220,0
"7204",236500,4200,0
"7205",356500,3780,0
"7206",306500,4740,0
"7207",746500,19920,1
"7208",166500,6360,0
"7209",136500,3360,0
"7210",146500,3480,0
"7211",226500,4260,0
"7212",246500,3300,0
"7213",1116500,16260,1
"7214",136500,5400,0
"7215",266500,5460,0
"7216",206500,7620,0
"7217",156500,8520,0
"7218",286500,6120,0
"7219",266500,3840,0
"7220",396500,10140,0
"7221",106500,3780,0
"7222",76500,4380,0
"7223",186500,8700,0
"7224",186500,6600,0
"7225",326500,7680,0
"7226",906500,11340,1
"7227",86500,3180,0
"7228",416500,7980,0
"7229",536500,7140,0
"7230",126500,1800,0
"7231",106500,4080,0
"7232",526500,11700,0
"7233",256500,4020,0
"7234",456500,33420,0
"7235",336500,6300,0
"7236",426500,8760,0
"7237",506500,6180,0
"7238",336500,5640,0
"7239",406500,14280,0
"7240",976500,22080,1
"7241",256500,4500,0
"7242",156500,4620,0
"7243",446500,15420,0
"7244",336500,5460,0
"7245",216500,3120,0
"7246",276500,7740,0
"7247",486500,17580,0
"7248",256500,10620,0
"7249",156500,4260,0
"7250",296500,3840,0
"7251",456500,4620,0
"7252",176500,3060,0
"7253",206500,5220,0
"7254",496500,5640,0
"7255",206500,10260,0
"7256",306500,6120,0
"7257",486500,4980,0
"7258",206500,4380,0
"7259",306500,0,0
"7260",226500,3180,0
"7261",276500,1740,0
"7262",236500,9000,0
"7263",276500,6780,0
"7264",406500,7020,0
"7265",346500,6780,0
"7266",266500,4740,0
"7267",616500,6600,0
"7268",586500,7920,1
"7269",176500,3420,0
"7270",346500,5340,0
"7271",416500,4440,0
"7272",206500,3900,0
"7273",556500,9300,0
"7274",246500,2100,0
"7275",176500,2220,0
"7276",226500,3720,0
"7277",346500,10080,0
"7278",306500,7920,0
"7279",156500,2100,0
"7280",126500,1320,0
"7281",226500,4080,0
"7282",106500,4680,0
"7283",376500,7440,1
"7284",516500,35400,1
"7285",296500,11100,0
"7286",146500,3480,0
"7287",66500,1740,0
"7288",276500,4320,0
"7289",256500,2880,0
"7290",306500,3060,0
"7291",606500,6120,1
"7292",476500,5100,0
"7293",136500,1020,0
"7294",286500,2820,0
"7295",596500,6540,1
"7296",906500,13140,1
"7297",206500,4980,0
"7298",396500,7320,0
"7299",416500,6180,0
"7300",316500,5940,0
"7301",66500,1380,0
"7302",166500,9060,0
"7303",436500,7620,0
"7304",436500,10860,0
"7305",206500,3180,0
"7306",296500,4860,0
"7307",476500,5100,0
"7308",606500,9300,1
"7309",186500,2040,0
"7310",206500,5640,0
"7311",686500,12240,1
"7312",456500,7200,0
"7313",106500,5040,0
"7314",96500,1680,0
"7315",356500,7980,0
"7316",176500,2820,0
